fastq,expected_md5_checksum,actual_md5_checksum,md5_matches
CRR711060_f1.fq.gz,793bb1ca3df8f91668d08a4fc1c3e8c9,793bb1ca3df8f91668d08a4fc1c3e8c9,True
CRR711060_r2.fq.gz,7cc9e3ffc6a1857c89b5478bd7986a31,7cc9e3ffc6a1857c89b5478bd7986a31,True
CRR711061_f1.fq.gz,5495267659677dc4c9bebfa1c4d03f79,5495267659677dc4c9bebfa1c4d03f79,True
CRR711061_r2.fq.gz,18fc3d36a1fa3215d59a13a2a1945688,18fc3d36a1fa3215d59a13a2a1945688,True
CRR711062_f1.fq.gz,f6f36946723deba81cb36be5b9297e2a,f6f36946723deba81cb36be5b9297e2a,True
CRR711062_r2.fq.gz,a9cd0820b6087c7262d8babed5376c43,a9cd0820b6087c7262d8babed5376c43,True
CRR711063_f1.fq.gz,cf34f26989df8ce80d4f18247c335b47,cf34f26989df8ce80d4f18247c335b47,True
CRR711063_r2.fq.gz,1ef55e9f7d47367d576cc64733d7c45f,1ef55e9f7d47367d576cc64733d7c45f,True
CRR711064_f1.fq.gz,09a3b39cd7475501b127d8d3d243853d,09a3b39cd7475501b127d8d3d243853d,True
CRR711064_r2.fq.gz,60e6fa27c0491c572b19eca1993ec983,60e6fa27c0491c572b19eca1993ec983,True
CRR711065_f1.fq.gz,61a1848e5ad5f2bae56703b9d6e768b4,61a1848e5ad5f2bae56703b9d6e768b4,True
CRR711065_r2.fq.gz,ee1673099c0d158f9bf3c543a374f0c4,ee1673099c0d158f9bf3c543a374f0c4,True
CRR711066_f1.fq.gz,156039be55c790eb4cb0d1678d45e354,156039be55c790eb4cb0d1678d45e354,True
CRR711066_r2.fq.gz,a5f9cfb4ce6af62f608ae2ecc3fae683,a5f9cfb4ce6af62f608ae2ecc3fae683,True
CRR711067_f1.fq.gz,b763f90713cee8f681ca37dbccba9139,b763f90713cee8f681ca37dbccba9139,True
CRR711067_r2.fq.gz,b2680003f8bf74ed0a41fa320d070bc1,b2680003f8bf74ed0a41fa320d070bc1,True
CRR711068_f1.fq.gz,71042c35e97b0afe8045bf22bdf6d61f,71042c35e97b0afe8045bf22bdf6d61f,True
CRR711068_r2.fq.gz,73a4c0536dcd117901f4540a46d0a92d,73a4c0536dcd117901f4540a46d0a92d,True
CRR711069_f1.fq.gz,d70ef4e67cd1731099e0bf591f5bf478,d70ef4e67cd1731099e0bf591f5bf478,True
CRR711069_r2.fq.gz,4174d90fc21e679c296e827cd923e90f,4174d90fc21e679c296e827cd923e90f,True
CRR711070_f1.fq.gz,eccde3443f9a7f3d4ca0ef6624482d59,eccde3443f9a7f3d4ca0ef6624482d59,True
CRR711070_r2.fq.gz,94eb0ffe5a630fb48dbed7fbd8a739ea,94eb0ffe5a630fb48dbed7fbd8a739ea,True
CRR711071_f1.fq.gz,61362baa420e9c2761984dde4610e533,61362baa420e9c2761984dde4610e533,True
CRR711071_r2.fq.gz,6489117e2cf7acff544f8210885ba577,6489117e2cf7acff544f8210885ba577,True
CRR711072_f1.fq.gz,ade1fb54f948f34075b269477c534a22,ade1fb54f948f34075b269477c534a22,True
CRR711072_r2.fq.gz,151918d98728386b2b4283fdbde6e8d8,151918d98728386b2b4283fdbde6e8d8,True
CRR711073_f1.fq.gz,3fdb298f0d7f41afe830374542d3430d,3fdb298f0d7f41afe830374542d3430d,True
CRR711073_r2.fq.gz,106a63a89d402cc01630dfe6929d16eb,106a63a89d402cc01630dfe6929d16eb,True
CRR711074_f1.fq.gz,c1d0781ff993f4ecf8c4619b0b648c22,c1d0781ff993f4ecf8c4619b0b648c22,True
CRR711074_r2.fq.gz,df1b93506b7be9cb7dcd0ba68b53cad8,df1b93506b7be9cb7dcd0ba68b53cad8,True
CRR711075_f1.fq.gz,b2747ecd9019a32b3cf33135ff3d8c69,b2747ecd9019a32b3cf33135ff3d8c69,True
CRR711075_r2.fq.gz,181469ab3a81c292368af866b9165b8c,181469ab3a81c292368af866b9165b8c,True
CRR711076_f1.fq.gz,b42c37bd808fea3f7365439a8dddcc8b,b42c37bd808fea3f7365439a8dddcc8b,True
CRR711076_r2.fq.gz,e3dfc2026ef48a552c78296f1e5e4f0d,e3dfc2026ef48a552c78296f1e5e4f0d,True
CRR711077_f1.fq.gz,79efbff9f0c6dbf19542fc135c35a635,79efbff9f0c6dbf19542fc135c35a635,True
CRR711077_r2.fq.gz,043d5f27f092426282523ef97ce84618,043d5f27f092426282523ef97ce84618,True
CRR711078_f1.fq.gz,b15e18758990adb3a7c9614bc8c71d93,b15e18758990adb3a7c9614bc8c71d93,True
CRR711078_r2.fq.gz,cd9405bbd23e35bbe29be959a214f59f,cd9405bbd23e35bbe29be959a214f59f,True
CRR711079_f1.fq.gz,19a82d8bfeba0fa67da6b0d7ba0f0386,19a82d8bfeba0fa67da6b0d7ba0f0386,True
CRR711079_r2.fq.gz,e576326899bbccb36e9cc8c79f55fe53,e576326899bbccb36e9cc8c79f55fe53,True
CRR711080_f1.fq.gz,8bc3e715f0188cbaea4033f12d5936cf,8bc3e715f0188cbaea4033f12d5936cf,True
CRR711080_r2.fq.gz,2335a57138477efafc07cfc25a3b6795,2335a57138477efafc07cfc25a3b6795,True
CRR711081_f1.fq.gz,e5d0499d1926f845cb80264ceea9adde,e5d0499d1926f845cb80264ceea9adde,True
CRR711081_r2.fq.gz,5baedb920270e1af9ee5dd79fb264ed1,5baedb920270e1af9ee5dd79fb264ed1,True
CRR711082_f1.fq.gz,c1779274265c1596595312a50be8143c,c1779274265c1596595312a50be8143c,True
CRR711082_r2.fq.gz,b38953409adbec3a238b277b96f33474,b38953409adbec3a238b277b96f33474,True
CRR711083_f1.fq.gz,fd2d022fb5df7ab67acffbb41b561eab,fd2d022fb5df7ab67acffbb41b561eab,True
CRR711083_r2.fq.gz,6e993952bcb9c6253983f94098a99d43,6e993952bcb9c6253983f94098a99d43,True
CRR711084_f1.fq.gz,51b7fcee925b847a25a50f96e39247a1,51b7fcee925b847a25a50f96e39247a1,True
CRR711084_r2.fq.gz,6132f7191f3e21ce2d7f610295bb20b3,6132f7191f3e21ce2d7f610295bb20b3,True
CRR711085_f1.fq.gz,dd94a95714478d9c145dfc3d2f8017f4,dd94a95714478d9c145dfc3d2f8017f4,True
CRR711085_r2.fq.gz,7681f1b1846fe79077c2f38d0413c2e7,7681f1b1846fe79077c2f38d0413c2e7,True
CRR711086_f1.fq.gz,4489ad63db14caba7461c57bf796e323,4489ad63db14caba7461c57bf796e323,True
CRR711086_r2.fq.gz,a4440e00f9d8fa13317399b64f63c83a,a4440e00f9d8fa13317399b64f63c83a,True
CRR711087_f1.fq.gz,426637b5a4c9a1bc4058232dcc848af6,426637b5a4c9a1bc4058232dcc848af6,True
CRR711087_r2.fq.gz,4e48da644c6fab7eb4ffe1e16191fef2,4e48da644c6fab7eb4ffe1e16191fef2,True
CRR711088_f1.fq.gz,cb0bd469be097ca9da0b3f7ebb8c0922,cb0bd469be097ca9da0b3f7ebb8c0922,True
CRR711088_r2.fq.gz,ce70f1ec062877a29105e9c46f729c51,ce70f1ec062877a29105e9c46f729c51,True
CRR711089_f1.fq.gz,f1cddf15fafb8d443ae6e87236895da7,f1cddf15fafb8d443ae6e87236895da7,True
CRR711089_r2.fq.gz,e663757898c4d0053de862f929f4c147,e663757898c4d0053de862f929f4c147,True
CRR711090_f1.fq.gz,f8ad19af9ca86a78a444a704214fa0d5,f8ad19af9ca86a78a444a704214fa0d5,True
CRR711090_r2.fq.gz,1720f5afe7a7c5294b40f88fad2b8175,1720f5afe7a7c5294b40f88fad2b8175,True
CRR711091_f1.fq.gz,2c8a42ac481f2ab54da1c03443370c81,2c8a42ac481f2ab54da1c03443370c81,True
CRR711091_r2.fq.gz,ea0f405ddffc23d6dd90a86e19c5ea69,ea0f405ddffc23d6dd90a86e19c5ea69,True
CRR711092_f1.fq.gz,c1ad8fa0894e10b1a851c25e5f2087b4,c1ad8fa0894e10b1a851c25e5f2087b4,True
CRR711092_r2.fq.gz,bef82977f91690410fb3991a2eb4c7b0,bef82977f91690410fb3991a2eb4c7b0,True
CRR711093_f1.fq.gz,667caeb84c79069bdbc76634b81ea56f,667caeb84c79069bdbc76634b81ea56f,True
CRR711093_r2.fq.gz,00f12c8c8e918cb1802aa155c6a224fe,00f12c8c8e918cb1802aa155c6a224fe,True
CRR711094_f1.fq.gz,51b8fc9e5b9c82767510eee3dc183521,51b8fc9e5b9c82767510eee3dc183521,True
CRR711094_r2.fq.gz,007b69352f5ba98c8180906541cb89c8,007b69352f5ba98c8180906541cb89c8,True
CRR711095_f1.fq.gz,8f1ecfaaebb5456dd85d8f669e7d224e,8f1ecfaaebb5456dd85d8f669e7d224e,True
CRR711095_r2.fq.gz,56e9bcea156cbc287d50fef175bf615c,56e9bcea156cbc287d50fef175bf615c,True
CRR711096_f1.fq.gz,797028bee8da28aaf8fc04fa24ed7c86,797028bee8da28aaf8fc04fa24ed7c86,True
CRR711096_r2.fq.gz,9bc522d998a5e39c9e8b723ebdb49d33,9bc522d998a5e39c9e8b723ebdb49d33,True
CRR711097_f1.fq.gz,95da32fcf64183f285d06969d3c87501,95da32fcf64183f285d06969d3c87501,True
CRR711097_r2.fq.gz,0f87311b37eaf93eeba3f55b2bef3d02,0f87311b37eaf93eeba3f55b2bef3d02,True
CRR711098_f1.fq.gz,c07c0f18403bdb4bba5a64a5975bf532,c07c0f18403bdb4bba5a64a5975bf532,True
CRR711098_r2.fq.gz,2ede1092c081a137836a22e7c5643c06,2ede1092c081a137836a22e7c5643c06,True
CRR711099_f1.fq.gz,463cb476bc4eebb914dab6c11f568d17,463cb476bc4eebb914dab6c11f568d17,True
CRR711099_r2.fq.gz,b4caaa7398df1645ba0babc6786ee02a,b4caaa7398df1645ba0babc6786ee02a,True
CRR711100_f1.fq.gz,c6067c0ec6d656b9466f77f70a321d9a,c6067c0ec6d656b9466f77f70a321d9a,True
CRR711100_r2.fq.gz,4b1c60a4a0e373ee0283b1df82ded78b,4b1c60a4a0e373ee0283b1df82ded78b,True
CRR711101_f1.fq.gz,b54f481a31471115e28a6228f5bf9585,b54f481a31471115e28a6228f5bf9585,True
CRR711101_r2.fq.gz,8696c5a7fa8ecc4eb2bc7c40c6baf109,8696c5a7fa8ecc4eb2bc7c40c6baf109,True
CRR711102_f1.fq.gz,bd34d2213833e71aed4b7ac3e215367f,bd34d2213833e71aed4b7ac3e215367f,True
CRR711102_r2.fq.gz,b2ba4c6dc371ed17f38a88fbf2be548c,b2ba4c6dc371ed17f38a88fbf2be548c,True
CRR711103_f1.fq.gz,8c7299e10f6e657eee5563aa9c7910be,8c7299e10f6e657eee5563aa9c7910be,True
CRR711103_r2.fq.gz,070bf8baf76d6b5d8a65f393e63dfa00,070bf8baf76d6b5d8a65f393e63dfa00,True
CRR711104_f1.fq.gz,2f37482505e2b2429b792f0bc1a879a9,2f37482505e2b2429b792f0bc1a879a9,True
CRR711104_r2.fq.gz,f134943387da0248cabcd7b3e41a51c1,f134943387da0248cabcd7b3e41a51c1,True
CRR711105_f1.fq.gz,96e0d03ab43635ce254beab6ff7b1f35,96e0d03ab43635ce254beab6ff7b1f35,True
CRR711105_r2.fq.gz,a4cfe1285a1c03ae52cde640793c891d,a4cfe1285a1c03ae52cde640793c891d,True
CRR711106_f1.fq.gz,6fd82eee3b424fb7397cfad4f81669ae,6fd82eee3b424fb7397cfad4f81669ae,True
CRR711106_r2.fq.gz,6218d2cea390227e342436cb0d1507cb,6218d2cea390227e342436cb0d1507cb,True
CRR711107_f1.fq.gz,74fe91b0fcaad738917f3d2d34291754,74fe91b0fcaad738917f3d2d34291754,True
CRR711107_r2.fq.gz,68548049f0aa858f296ee35e0c9c4f7f,68548049f0aa858f296ee35e0c9c4f7f,True
CRR711108_f1.fq.gz,b3845cdfe44e5636318f830a5425d1e2,b3845cdfe44e5636318f830a5425d1e2,True
CRR711108_r2.fq.gz,a41394bce13c449c7dc062fca05e58ce,a41394bce13c449c7dc062fca05e58ce,True
CRR711109_f1.fq.gz,35cea93161f6e9bd16b2b35d663a916f,35cea93161f6e9bd16b2b35d663a916f,True
CRR711109_r2.fq.gz,92329d095daf4be14f354ef2dd5aeb35,92329d095daf4be14f354ef2dd5aeb35,True
CRR711110_f1.fq.gz,5a98cb7cba77f5ab1c632b5841e2c29f,5a98cb7cba77f5ab1c632b5841e2c29f,True
CRR711110_r2.fq.gz,fd2f73d75b0f01354a693986064c8913,fd2f73d75b0f01354a693986064c8913,True
CRR711111_f1.fq.gz,e3617dbbaf4a3540405e0cb374498aa0,e3617dbbaf4a3540405e0cb374498aa0,True
CRR711111_r2.fq.gz,6acced4ac3b77d417dcea2c6849ece6f,6acced4ac3b77d417dcea2c6849ece6f,True
CRR711112_f1.fq.gz,d48b2afa26f0f7ecb28b8bb67019b535,d48b2afa26f0f7ecb28b8bb67019b535,True
CRR711112_r2.fq.gz,18c8783bad2cb84f34663d17828d9626,18c8783bad2cb84f34663d17828d9626,True
CRR711113_f1.fq.gz,91ad6ea7f8cedf1922bbe478aee35218,91ad6ea7f8cedf1922bbe478aee35218,True
CRR711113_r2.fq.gz,8f12c661352bd073a4fe783496eca269,8f12c661352bd073a4fe783496eca269,True
CRR711114_f1.fq.gz,159b08b699e06e36822a11d3bbc973c0,159b08b699e06e36822a11d3bbc973c0,True
CRR711114_r2.fq.gz,31dc6f172170ef9fd13fde98e4257454,31dc6f172170ef9fd13fde98e4257454,True
CRR711115_f1.fq.gz,3142a4d3ce44ac80ce47a0ee0927c58c,3142a4d3ce44ac80ce47a0ee0927c58c,True
CRR711115_r2.fq.gz,269d6b5c387415fd6c6c917240b60191,269d6b5c387415fd6c6c917240b60191,True
CRR711116_f1.fq.gz,f6bd0fc84d2db69d5ef62a71214ac08e,f6bd0fc84d2db69d5ef62a71214ac08e,True
CRR711116_r2.fq.gz,afbd61bc4a2d1b79e76776b6580e12f5,afbd61bc4a2d1b79e76776b6580e12f5,True
CRR711117_f1.fq.gz,49120c8b0636a08b75af6c5d89ab3834,49120c8b0636a08b75af6c5d89ab3834,True
CRR711117_r2.fq.gz,d1d67c758367fb07490db89fbfeec96a,d1d67c758367fb07490db89fbfeec96a,True
CRR711118_f1.fq.gz,10ad5f1835583e7eef39fdcb70c36f94,10ad5f1835583e7eef39fdcb70c36f94,True
CRR711118_r2.fq.gz,2449dc9662de436c8c4eb874fd9c7001,2449dc9662de436c8c4eb874fd9c7001,True
CRR711119_f1.fq.gz,103c5f6e2cddf4f108d593bbed70b402,103c5f6e2cddf4f108d593bbed70b402,True
CRR711119_r2.fq.gz,5b6953723f31183bb066a569555dd98a,5b6953723f31183bb066a569555dd98a,True
CRR711120_f1.fq.gz,4e9723b0749294f0128b2390b1e6492a,4e9723b0749294f0128b2390b1e6492a,True
CRR711120_r2.fq.gz,9668be357cbb7a69409a679158af6b3e,9668be357cbb7a69409a679158af6b3e,True
CRR711121_f1.fq.gz,a944ed2f013c988873903032fb2372b5,a944ed2f013c988873903032fb2372b5,True
CRR711121_r2.fq.gz,15c74def2ef5f0453b063e373280d9ce,15c74def2ef5f0453b063e373280d9ce,True
CRR711122_f1.fq.gz,35782abc54d676eb6071776a22741405,35782abc54d676eb6071776a22741405,True
CRR711122_r2.fq.gz,5420f93c38a03ef3eff136be46c56fe5,5420f93c38a03ef3eff136be46c56fe5,True
CRR711123_f1.fq.gz,7de05b54643852bf2a2884d2f55e2822,7de05b54643852bf2a2884d2f55e2822,True
CRR711123_r2.fq.gz,5322574a5907bf00376662d1497534ac,5322574a5907bf00376662d1497534ac,True
CRR711124_f1.fq.gz,d159163d528c815749dca86c56cb0701,d159163d528c815749dca86c56cb0701,True
CRR711124_r2.fq.gz,97ade4b968303a63d72f2e32f23432e0,97ade4b968303a63d72f2e32f23432e0,True
CRR711125_f1.fq.gz,6cf5871548b81b46d708be946f686937,6cf5871548b81b46d708be946f686937,True
CRR711125_r2.fq.gz,86492df6543a24744901c2fed00495a3,86492df6543a24744901c2fed00495a3,True
CRR711126_f1.fq.gz,2e53f2609e5e44a4d2893990090e4e01,2e53f2609e5e44a4d2893990090e4e01,True
CRR711126_r2.fq.gz,6276627be6e1423ebaf3c3c05dc8a81a,6276627be6e1423ebaf3c3c05dc8a81a,True
CRR711127_f1.fq.gz,a44253a4715149483d4217d3e52fd9d5,a44253a4715149483d4217d3e52fd9d5,True
CRR711127_r2.fq.gz,3c046769f6341f8cb444726a732f3e0c,3c046769f6341f8cb444726a732f3e0c,True
CRR711128_f1.fq.gz,49c5b05c3141342c4564505a95c3540b,49c5b05c3141342c4564505a95c3540b,True
CRR711128_r2.fq.gz,ff04f8c51f6b3564e3955987eb79f7fc,ff04f8c51f6b3564e3955987eb79f7fc,True
CRR711129_f1.fq.gz,aade7ce0f3bb0c7a708192250d937949,aade7ce0f3bb0c7a708192250d937949,True
CRR711129_r2.fq.gz,64b69123c375ddc03e88a1b19339f827,64b69123c375ddc03e88a1b19339f827,True
CRR711130_f1.fq.gz,6921505f57de07e4708310294f6da6a4,6921505f57de07e4708310294f6da6a4,True
CRR711130_r2.fq.gz,6035a10c05e896a627f0ba50efc5ac81,6035a10c05e896a627f0ba50efc5ac81,True
CRR711131_f1.fq.gz,885f711a6c0c6d2f16a7b5931650a42d,885f711a6c0c6d2f16a7b5931650a42d,True
CRR711131_r2.fq.gz,369a25864f15d07d90be49a999926d41,369a25864f15d07d90be49a999926d41,True
CRR711132_f1.fq.gz,27fa7111a63df9cee9ea3f09f4a96ca7,27fa7111a63df9cee9ea3f09f4a96ca7,True
CRR711132_r2.fq.gz,aa3beded424b0d17caebbc6fbde30aa0,aa3beded424b0d17caebbc6fbde30aa0,True
CRR711133_f1.fq.gz,96af6e76dab606553e99ad8cdfdf07b3,96af6e76dab606553e99ad8cdfdf07b3,True
CRR711133_r2.fq.gz,01c4c3719e942faacecefac344697770,01c4c3719e942faacecefac344697770,True
CRR711134_f1.fq.gz,5f094eda8428e78a7f026df05d8685cc,5f094eda8428e78a7f026df05d8685cc,True
CRR711134_r2.fq.gz,fc4c59c4f66f27b4f42c6a30baef2395,fc4c59c4f66f27b4f42c6a30baef2395,True
CRR711135_f1.fq.gz,31df01e1b8287f74fbf4cc5d2bfeb336,31df01e1b8287f74fbf4cc5d2bfeb336,True
CRR711135_r2.fq.gz,bc440e491dcde57d13f306e457219b1b,bc440e491dcde57d13f306e457219b1b,True
CRR711136_f1.fq.gz,ca9e5fef85cffaa5af2abf134b04004c,ca9e5fef85cffaa5af2abf134b04004c,True
CRR711136_r2.fq.gz,0a6db167e603994973ff05d4a509d586,0a6db167e603994973ff05d4a509d586,True
CRR711137_f1.fq.gz,30be2b858b0cd3e6194a482292724ae0,30be2b858b0cd3e6194a482292724ae0,True
CRR711137_r2.fq.gz,95f828ad467471f38d3aa17c03cfb0ae,95f828ad467471f38d3aa17c03cfb0ae,True
CRR711138_f1.fq.gz,59fe80e23c95bc88a82ffeb4ad00e519,59fe80e23c95bc88a82ffeb4ad00e519,True
CRR711138_r2.fq.gz,24850e95645c3a1b6724024efe5aec82,24850e95645c3a1b6724024efe5aec82,True
CRR711139_f1.fq.gz,f09befc143f4ffa0dd328e2d534910b0,f09befc143f4ffa0dd328e2d534910b0,True
CRR711139_r2.fq.gz,f35b5b1d70a8c70ec536b08f18300419,f35b5b1d70a8c70ec536b08f18300419,True
CRR711140_f1.fq.gz,fd24950bafbe8375eb884a7ccdf151f3,fd24950bafbe8375eb884a7ccdf151f3,True
CRR711140_r2.fq.gz,79e780d9c9ff704ffdfe29b6fae61e35,79e780d9c9ff704ffdfe29b6fae61e35,True
CRR711141_f1.fq.gz,1c2baee38e1a66f0fd5fb062ade9d857,1c2baee38e1a66f0fd5fb062ade9d857,True
CRR711141_r2.fq.gz,8e131f1a991852071986092dc0ac8fb3,8e131f1a991852071986092dc0ac8fb3,True
CRR711142_f1.fq.gz,6a5f1d84be73d24e6d853e9497080858,6a5f1d84be73d24e6d853e9497080858,True
CRR711142_r2.fq.gz,8290271696ce429dc5fea438b101aee2,8290271696ce429dc5fea438b101aee2,True
CRR711152_f1.fastq.gz,c9049abacfed2cf1c48196770699d078,c9049abacfed2cf1c48196770699d078,True
CRR711152_r2.fastq.gz,2104d00bf6133adf3197553afb10a3b3,2104d00bf6133adf3197553afb10a3b3,True
CRR711153_f1.fastq.gz,fd9cb93954398e8c2d28f0e3a0838d94,fd9cb93954398e8c2d28f0e3a0838d94,True
CRR711153_r2.fastq.gz,c1391891a0add1d3af7ef1bc3033ebcc,c1391891a0add1d3af7ef1bc3033ebcc,True
CRR711154_f1.fastq.gz,67fad70a84cef2ce0068e6cd473a98a8,67fad70a84cef2ce0068e6cd473a98a8,True
CRR711154_r2.fastq.gz,f6285a967315383ec662ca5d131d22d4,f6285a967315383ec662ca5d131d22d4,True
CRR711155_f1.fastq.gz,16948b8086b82d2db71fd2ec45a2e71e,16948b8086b82d2db71fd2ec45a2e71e,True
CRR711155_r2.fastq.gz,0fbc49063a00a97111358513ed1a153b,0fbc49063a00a97111358513ed1a153b,True
